Japan, Deaths (1x1) Last modified:2026-02-20, ver.005_002 JMD(IPSS)

Year     Age        Female             Male            Total
1992    76          10619.93         13298.97         23918.90
1992    77          11630.21         14122.83         25753.05
1992    78          12509.45         14623.36         27132.81
1992    79          13271.66         14959.71         28231.38
1992    80          14559.02         15138.90         29697.92
1992    81          15058.16         15124.89         30183.05
1992    82          15368.24         14691.43         30059.68
1992    83          15959.41         14368.09         30327.50
1992    84          15961.41         13574.26         29535.67
1992    85          15138.18         12168.78         27306.96
1992    86          13545.74         10453.98         23999.72
1992    87          13425.71          9452.93         22878.64
1992    88          12651.49          8576.01         21227.50
1992    89          12406.43          7625.01         20031.44
1992    90          11130.07          6368.69         17498.76
1992    91           9407.60          5127.39         14534.98
1992    92           7776.15          3937.14         11713.28
1992    93           6147.70          2830.97          8978.67
1992    94           5266.45          2258.37          7524.83
1992    95           3738.03          1544.62          5282.65
1992    96           2748.76          1054.11          3802.87
1992    97           1987.55           782.82          2770.37
1992    98           1246.34           488.51          1734.86
1992    99            822.23           290.30          1112.53
1992   100            498.14           181.19           679.33
1992   101            371.10            91.10           462.20
1992   102            203.06            50.05           253.11
1992   103            123.03            30.03           153.07
1992   104             57.02            18.02            75.03
1992   105             43.01             7.01            50.02
1992   106             16.00             2.00            18.01
1992   107              6.00             1.00             7.00
1992   108              4.00             0.00             4.00
1992   109              2.00             0.00             2.00
1992   110+             1.00             0.00             1.00
1993     0           2322.59          2850.06          5172.66
1993     1            394.10           483.52           877.62
1993     2            232.06           268.29           500.35
1993     3            165.04           230.25           395.29
1993     4            151.04           171.18           322.22
1993     5            126.03           181.19           307.23
1993     6            110.03           160.17           270.20
1993     7            109.03           150.16           259.19
1993     8             86.02           138.15           224.17
1993     9             91.02           104.11           195.14
1993    10             78.02           117.13           195.15
1993    11             74.02           105.11           179.13
1993    12            104.03           124.13           228.16
1993    13             98.03           152.16           250.19
1993    14            107.03           179.19           286.22
1993    15            119.03           209.22           328.26
1993    16            140.04           410.44           550.48
1993    17            178.05           523.56           701.61
1993    18            221.06           721.78           942.83
1993    19            282.07           778.84          1060.91
1993    20            273.07           778.84          1051.91
1993    21            282.07           718.77          1000.84
1993    22            234.06           711.76           945.82
1993    23            269.07           668.72           937.79
1993    24            231.06           683.73           914.79
1993    25            261.07           590.63           851.70
1993    26            209.05           582.63           791.68
1993    27            217.06           518.56           735.61
1993    28            287.07           617.66           904.74
1993    29            280.07           588.63           868.70
1993    30            310.08           571.61           881.69
1993    31            302.08           569.61           871.69
1993    32            303.08           581.63           884.70
1993    33            386.10           633.68          1019.78
1993    34            373.10           730.79          1103.88
1993    35            414.11           712.77          1126.87
1993    36            438.11           837.90          1276.01
1993    37            491.13           918.99          1410.11
1993    38            564.14          1020.10          1584.24
1993    39            617.16          1167.25          1784.41
1993    40            772.20          1362.46          2134.66
1993    41            829.21          1509.62          2338.83
1993    42           1067.27          1841.98          2909.25
1993    43           1256.32          2281.45          3537.77
1993    44           1531.39          2689.89          4221.28
1993    45           1695.43          3001.23          4696.66
1993    46           1547.40          2979.20          4526.60
1993    47           1120.29          2242.41          3362.70
1993    48           1476.38          2727.93          4204.31
1993    49           1770.45          3481.74          5252.19
1993    50           1913.49          3771.05          5684.54
1993    51           2082.53          4181.49          6264.03
1993    52           2128.55          4396.72          6525.27
1993    53           2104.54          4224.54          6329.08
1993    54           2075.53          4311.63          6387.16
1993    55           2493.64          5265.66          7759.30
1993    56           2692.69          5743.17          8435.86
1993    57           3006.77          6661.16          9667.93
1993    58           3091.79          6955.47         10047.27
1993    59           3379.87          7524.09         10903.95
1993    60           3746.96          8329.95         12076.91
1993    61           3824.98          8948.62         12773.60
1993    62           4221.08          9650.37         13871.45
1993    63           4321.11          9682.40         14003.51
1993    64           4750.22         10552.34         15302.56
1993    65           4840.24         10704.50         15544.74
1993    66           5468.40         10855.67         16324.07
1993    67           5771.48         11349.20         17120.67
1993    68           6110.57         11261.10         17371.67
1993    69           6460.66         10668.46         17129.12
1993    70           6952.78         10295.06         17247.84
1993    71           7422.90         10303.07         17725.97
1993    72           8109.08         10725.53         18834.60
1993    73           8731.24         11468.32         20199.56
1993    74           8550.19         11123.95         19674.14
1993    75           9446.42         12016.91         21463.33
1993    76          10483.69         13281.27         23764.96
1993    77          11730.00         13972.01         25702.02
1993    78          12542.21         14689.79         27232.00
1993    79          13659.50         15302.44         28961.94
1993    80          14208.64         15400.55         29609.19
1993    81          15534.98         15273.41         30808.39
1993    82          15981.09         15377.52         31358.62
1993    83          16464.22         14811.92         31276.13
1993    84          16478.22         13662.68         30140.90
1993    85          16171.14         12986.96         29158.10
1993    86          15121.87         11577.44         26699.31
1993    87          13374.43          9342.04         22716.47
1993    88          13198.38          8766.42         21964.80
1993    89          12148.11          7612.18         19760.29
1993    90          11723.00          6590.08         18313.08
1993    91          10296.64          5464.87         15761.51
1993    92           8379.15          4319.64         12698.79
1993    93           6900.77          3158.39         10059.16
1993    94           5349.37          2384.56          7733.93
1993    95           4212.08          1790.92          6003.00
1993    96           3098.79          1175.26          4274.06
1993    97           2220.57           850.91          3071.48
1993    98           1504.39           551.59          2055.98
1993    99           1015.26           339.36          1354.62
1993   100            710.18           186.20           896.38
1993   101            372.10           114.12           486.22
1993   102            210.05            62.07           272.12
1993   103            132.03            32.03           164.07
1993   104             85.02            19.02           104.04
1993   105             36.01             9.01            45.02
1993   106             15.00             3.00            18.01
1993   107              9.00             2.00            11.00
1993   108              2.00             1.00             3.00
1993   109              1.00             0.00             1.00
1993   110+             6.00             0.00             6.00
1994     0           2267.53          2997.49          5265.02
1994     1            365.09           438.51           803.60
1994     2            198.05           283.33           481.38
1994     3            152.04           218.25           370.29
1994     4            114.03           157.18           271.21
1994     5            109.03           165.19           274.22
1994     6             97.02           153.18           250.20
1994     7             86.02           152.18           238.20
1994     8             74.02           101.12           175.14
1994     9             83.02           108.13           191.15
1994    10             76.02           109.13           185.14
1994    11             56.01           107.12           163.14
1994    12             58.01           137.16           195.17
1994    13             73.02           157.18           230.20
1994    14            105.02           194.23           299.25
1994    15            106.02           203.24           309.26
1994    16            142.03           380.44           522.48
1994    17            173.04           531.62           704.66
1994    18            201.05           613.71           814.76
1994    19            248.06           744.87           992.93
1994    20            282.07           757.88          1039.95
1994    21            302.07           692.81           994.88
1994    22            272.06           739.86          1011.92
1994    23            263.06           729.85           992.91
1994    24            244.06           648.75           892.81
1994    25            265.06           694.81           959.87
1994    26            257.06           661.77           918.83
1994    27            262.06           544.63           806.70
1994    28            258.06           544.63           802.69
1994    29            286.07           622.72           908.79
1994    30            306.07           606.71           912.78
1994    31            342.08           638.74           980.82
1994    32            345.08           621.72           966.80
1994    33            339.08           639.74           978.82
1994    34            372.09           661.77          1033.86
1994    35            398.09           769.90          1167.99
1994    36            439.10           808.94          1248.04
1994    37            456.11           816.95          1273.06
1994    38            542.13           924.08          1466.20
1994    39            608.14          1068.24          1676.39
1994    40            657.15          1237.44          1894.59
1994    41            763.18          1456.70          2219.87
1994    42            925.22          1701.98          2627.20
1994    43           1131.27          1941.26          3072.52
1994    44           1302.31          2527.94          3830.25
1994    45           1572.37          2906.38          4478.75
1994    46           1704.40          3216.74          4921.14
1994    47           1636.38          3029.53          4665.91
1994    48           1210.28          2334.72          3545.00
1994    49           1461.34          2999.49          4460.83
1994    50           1914.45          3757.37          5671.82
1994    51           1948.46          3931.58          5880.03
1994    52           2191.52          4609.36          6800.88
1994    53           2374.56          4558.30          6932.86
1994    54           2220.52          4521.26          6741.78
1994    55           2016.47          4498.23          6514.71
1994    56           2663.63          5464.36          8127.98
1994    57           2831.67          6042.03          8873.70
1994    58           3058.72          6842.96          9901.68
1994    59           3284.77          7219.40         10504.17
1994    60           3406.80          7975.28         11382.08
1994    61           3838.90          8847.30         12686.20
1994    62           4199.99          9457.00         13656.99
1994    63           4416.04         10028.67         14444.71
1994    64           4473.05         10077.73         14550.78
1994    65           4922.16         10945.74         15867.89
1994    66           5268.24         11030.84         16299.07
1994    67           5581.31         11326.18         16907.49
1994    68           6150.45         11766.69         17917.14
1994    69           6445.52         11543.43         17988.95
1994    70           6747.59         11090.91         17838.49
1994    71           7284.71         10626.37         17911.08
1994    72           7649.80         10799.57         18449.37
1994    73           8667.04         11224.06         19891.10
1994    74           9058.13         11887.83         20945.96
1994    75           8804.07         11499.38         20303.45
1994    76           9926.33         12338.36         22264.69
1994    77          10902.56         13328.51         24231.07
1994    78          12049.83         14422.78         26472.62
1994    79          13121.08         14864.30         27985.38
1994    80          13933.28         15490.03         29423.30
1994    81          14796.48         14966.42         29762.89
1994    82          15797.71         14950.40         30748.11
1994    83          16215.81         14700.11         30915.92
1994    84          16550.89         13927.21         30478.10
1994    85          16475.87         13129.28         29605.15
1994    86          15965.75         12176.17         28141.92
1994    87          14847.49         10593.33         25440.82
1994    88          12811.01          8474.86         21285.87
1994    89          12311.89          7434.65         19746.55
1994    90          11372.67          6604.69         17977.36
1994    91          10606.49          5644.57         16251.06
1994    92           8909.09          4581.33         13490.43
1994    93           7475.76          3451.02         10926.77
1994    94           5708.34          2523.94          8232.28
1994    95           4389.03          1806.10          6195.13
1994    96           3342.79          1293.51          4636.29
1994    97           2340.55           828.96          3169.51
1994    98           1735.41           557.65          2293.06
1994    99           1062.25           408.48          1470.73
1994   100            719.17           207.24           926.41
1994   101            445.10           135.16           580.26
1994   102            272.06            94.11           366.17
1994   103            179.04            43.05           222.09
1994   104             86.02            14.02           100.04
1994   105             55.01            10.01            65.02
1994   106             21.00             3.00            24.01
1994   107             10.00             3.00            13.01
1994   108              6.00             2.00             8.00
1994   109              1.00             0.00             1.00
1994   110+             4.00             0.00             4.00
1995     0           2246.50          2811.05          5057.55
1995     1            379.08           444.48           823.57
1995     2            187.04           278.30           465.34
1995     3            172.04           225.24           397.28
1995     4            127.03           174.19           301.22
1995     5            110.02           166.18           276.20
1995     6            108.02           162.18           270.20
1995     7            111.02           153.17           264.19
1995     8             81.02           128.14           209.16
1995     9             73.02           143.16           216.17
1995    10             81.02           126.14           207.15
1995    11             97.02           131.14           228.16
1995    12             97.02           138.15           235.17
1995    13             87.02           148.16           235.18
1995    14            106.02           173.19           279.21
1995    15            147.03           263.29           410.32
1995    16            170.04           394.43           564.47
1995    17            200.04           469.51           669.55
1995    18            187.04           583.63           770.67
1995    19            245.05           704.76           949.82
1995    20            284.06           742.81          1026.87
1995    21            306.07           769.84          1075.90
1995    22            311.07           720.78          1031.85
1995    23            278.06           733.80          1011.86
1995    24            268.06           676.73           944.79
1995    25            260.06           703.76           963.82
1995    26            292.06           645.70           937.77
1995    27            285.06           621.67           906.74
1995    28            287.06           613.67           900.73
1995    29            269.06           621.67           890.73
1995    30            332.07           678.74          1010.81
1995    31            338.07           624.68           962.75
1995    32            372.08           661.72          1033.80
1995    33            365.08           628.68           993.76
1995    34            425.09           706.77          1131.86
1995    35            412.09           775.84          1187.93
1995    36            411.09           820.89          1231.98
1995    37            453.10           870.95          1324.05
1995    38            542.12           955.04          1497.16
1995    39            608.13           995.08          1603.21
1995    40            670.15          1246.35          1916.50
1995    41            749.17          1326.44          2075.61
1995    42            873.19          1585.72          2458.91
1995    43           1052.23          1868.03          2920.26
1995    44           1234.27          2218.41          3452.68
1995    45           1547.34          2785.02          4332.36
1995    46           1765.39          3216.49          4981.88
1995    47           1958.43          3670.98          5629.42
1995    48           1831.40          3469.77          5301.17
1995    49           1419.31          2490.70          3910.02
1995    50           1673.37          3214.49          4887.86
1995    51           2145.47          4319.69          6465.16
1995    52           2255.50          4353.72          6609.22
1995    53           2440.54          5013.44          7453.98
1995    54           2528.56          5027.46          7556.01
1995    55           2512.56          5134.57          7647.13
1995    56           2409.53          5062.49          7472.03
1995    57           2877.64          6040.56          8918.19
1995    58           2968.66          6657.22          9625.88
1995    59           3475.77          7629.28         11105.05
1995    60           3530.78          7983.66         11514.44
1995    61           4042.89          8672.41         12715.30
1995    62           4267.94          9673.50         13941.44
1995    63           4459.99         10165.03         14625.02
1995    64           4825.07         10744.66         15569.73
1995    65           5046.12         10892.82         15938.94
1995    66           5591.24         11907.92         17499.16
1995    67           5695.26         11918.93         17614.19
1995    68           6260.38         12322.37         18582.76
1995    69           6674.47         12850.95         19525.42
1995    70           7203.59         12887.99         20091.58
1995    71           7700.70         12218.26         19918.96
1995    72           8067.78         11760.76         19828.55
1995    73           8927.97         11636.63         20564.60
1995    74           9625.13         12489.55         22114.68
1995    75          10295.27         13068.18         23363.46
1995    76           9999.21         12429.49         22428.70
1995    77          11130.46         13469.62         24600.08
1995    78          12079.67         14377.60         26457.27
1995    79          13431.97         15233.53         28665.50
1995    80          14357.17         15618.95         29976.12
1995    81          15348.39         16045.41         31393.80
1995    82          16219.58         15924.28         32143.87
1995    83          16869.73         15564.89         32434.62
1995    84          17161.79         14855.12         32016.91
1995    85          17156.79         13835.01         30991.81
1995    86          16927.74         13014.12         29941.86
1995    87          16445.63         11699.70         28145.33
1995    88          14748.26         10127.99         24876.25
1995    89          12606.79          7879.55         20486.34
1995    90          11887.63          6999.60         18887.22
1995    91          10964.42          6019.53         16983.96
1995    92           9812.17          5130.57         14942.74
1995    93           8231.82          4020.36         12252.18
1995    94           6448.42          2818.06          9266.48
1995    95           4819.06          2062.24          6881.30
1995    96           3624.80          1435.56          5060.36
1995    97           2643.58          1053.14          3696.73
1995    98           1847.41           676.73          2524.14
1995    99           1244.27           433.47          1677.75
1995   100            865.19           291.32          1156.51
1995   101            549.12           158.17           707.29
1995   102            301.07            79.09           380.15
1995   103            185.04            43.05           228.09
1995   104            122.03            30.03           152.06
1995   105             63.01            18.02            81.03
1995   106             30.01            14.02            44.02
1995   107             13.00             5.01            18.01
1995   108              7.00             0.00             7.00
1995   109              3.00             1.00             4.00
1995   110+             3.00             0.00             3.00
1996     0           2014.39          2534.52          4548.91
1996     1            312.06           460.46           772.52
1996     2            194.04           241.24           435.28
1996     3            113.02           183.18           296.20
1996     4            108.02           153.15           261.17
1996     5             88.02           138.14           226.15
1996     6             82.02           113.11           195.13
1996     7             78.01           127.13           205.14
1996     8             80.02            78.08           158.09
1996     9             56.01            94.09           150.10
1996    10             53.01            82.08           135.09
1996    11             63.01            92.09           155.10
1996    12             72.01           117.12           189.13
1996    13             89.02           129.13           218.15
1996    14             93.02           141.14           234.16
1996    15            110.02           216.22           326.24
1996    16            149.03           356.35           505.38
1996    17            140.03           439.44           579.46
1996    18            189.04           524.52           713.56
1996    19            228.04           622.62           850.66
1996    20            231.04           636.63           867.68
1996    21            251.05           649.65           900.69
1996    22            269.05           699.70           968.75
1996    23            251.05           633.63           884.68
1996    24            266.05           665.66           931.71
1996    25            251.05           677.67           928.72
1996    26            255.05           629.63           884.68
1996    27            274.05           559.56           833.61
1996    28            284.05           633.63           917.68
1996    29            275.05           582.58           857.63
1996    30            268.05           556.55           824.60
1996    31            339.06           673.67          1012.73
1996    32            376.07           667.66          1043.74
1996    33            382.07           672.67          1054.74
1996    34            362.07           646.64          1008.71
1996    35            391.07           761.76          1152.83
1996    36            397.08           828.82          1225.90
1996    37            491.09           864.86          1355.95
1996    38            490.09           903.90          1393.99
1996    39            547.10          1057.05          1604.16
1996    40            624.12          1100.09          1724.21
1996    41            662.13          1284.28          1946.40
1996    42            848.16          1468.46          2316.62
1996    43            961.18          1706.70          2667.88
1996    44           1080.21          2034.02          3114.23
1996    45           1332.25          2476.46          3808.72
1996    46           1575.30          2948.93          4524.23
1996    47           1817.35          3429.41          5246.76
1996    48           2026.39          3856.84          5883.22
1996    49           1970.38          3694.67          5665.05
1996    50           1472.28          2880.87          4353.15
1996    51           1713.33          3532.51          5245.84
1996    52           2316.44          4367.34          6683.79
1996    53           2275.44          4737.71          7013.15
1996    54           2557.49          5174.15          7731.64
1996    55           2584.49          5438.41          8022.90
1996    56           2431.47          5389.36          7820.83
1996    57           2442.47          5112.08          7554.55
1996    58           2883.55          6347.31          9230.87
1996    59           3215.62          6844.81         10060.42
1996    60           3616.69          7858.82         11475.51
1996    61           3791.73          8528.48         12320.21
1996    62           3975.76          9213.16         13188.92
1996    63           4441.85         10047.99         14489.84
1996    64           4641.89         10668.61         15310.50
1996    65           4949.95         11226.17         16176.11
1996    66           5320.02         11452.39         16772.41
1996    67           5554.06         12221.16         17775.22
1996    68           6019.15         12177.11         18196.26
1996    69           6467.24         12887.82         19355.06
1996    70           6856.31         13430.36         20286.67
1996    71           7414.42         12822.75         20237.17
1996    72           7817.50         12434.37         20251.86
1996    73           8458.62         12045.98         20504.60
1996    74           9245.77         12024.96         21270.73
1996    75          10079.93         12354.29         22434.22
1996    76          10653.04         12850.78         23503.82
1996    77          10334.98         12445.38         22780.36
1996    78          11240.15         13581.51         24821.66
1996    79          12490.39         14108.03         26598.42
1996    80          13691.62         14710.63         28402.25
1996    81          14234.72         15158.08         29392.80
1996    82          15288.93         15024.94         30313.87
1996    83          15914.05         14600.52         30514.57
1996    84          16580.17         14136.06         30716.23
1996    85          16660.19         13463.39         30123.58
1996    86          16495.16         12502.44         28997.59
1996    87          15960.05         11383.32         27343.38
1996    88          15319.93          9886.83         25206.77
1996    89          13481.58          8455.41         21936.99
1996    90          11137.13          6573.54         17710.67
1996    91          10606.03          5697.67         16303.70
1996    92           9152.75          4769.74         13922.50
1996    93           8141.56          3851.83         11993.39
1996    94           6569.26          2928.91          9498.17
1996    95           5191.99          2146.13          7338.13
1996    96           3810.73          1453.45          5264.17
1996    97           2764.53           989.98          3754.51
1996    98           2058.39           746.74          2805.14
1996    99           1320.25           421.42          1741.67
1996   100            864.17           279.28          1143.44
1996   101            534.10           190.19           724.29
1996   102            331.06            98.10           429.16
1996   103            168.03            41.04           209.07
1996   104             98.02            27.03           125.05
1996   105             54.01            10.01            64.02
1996   106             27.01             3.00            30.01
1996   107             15.00             3.00            18.01
1996   108              8.00             1.00             9.00
1996   109              4.00             1.00             5.00
1996   110+             1.00             0.00             1.00
1997     0           1989.36          2416.80          4406.17
1997     1            324.06           369.43           693.49
1997     2            212.04           239.28           451.32
1997     3            126.02           158.18           284.21
1997     4            131.02           141.16           272.19
1997     5             97.02           117.14           214.15
1997     6             73.01           112.13           185.14
1997     7             70.01           105.12           175.13
1997     8             69.01            89.10           158.12
1997     9             57.01            85.10           142.11
1997    10             46.01            82.10           128.10
1997    11             56.01            84.10           140.11
1997    12             70.01           115.13           185.15
1997    13             71.01           124.14           195.16
1997    14             71.01           134.16           205.17
1997    15             99.02           189.22           288.24
1997    16            115.02           347.40           462.42
1997    17            145.03           407.47           552.50
1997    18            217.04           534.62           751.66
1997    19            188.03           589.68           777.72
1997    20            248.05           589.68           837.73
1997    21            227.04           592.69           819.73
1997    22            259.05           617.72           876.76
1997    23            237.04           646.75           883.79
1997    24            265.05           628.73           893.78
1997    25            254.05           654.76           908.81
1997    26            265.05           643.75           908.79
1997    27            285.05           587.68           872.73
1997    28            294.05           678.79           972.84
1997    29            342.06           633.73           975.80
1997    30            305.06           576.67           881.72
1997    31            316.06           579.67           895.73
1997    32            392.07           701.81          1093.89
1997    33            363.07           673.78          1036.85
1997    34            362.07           726.84          1088.91
1997    35            431.08           717.83          1148.91
1997    36            416.08           752.87          1168.95
1997    37            448.08           906.05          1354.13
1997    38            508.09           925.07          1433.17
1997    39            519.09           951.10          1470.20
1997    40            577.11          1039.20          1616.31
1997    41            705.13          1199.39          1904.52
1997    42            807.15          1400.62          2207.77
1997    43            877.16          1565.81          2442.98
1997    44           1021.19          1820.11          2841.30
1997    45           1143.21          2212.56          3355.77
1997    46           1475.27          2630.05          4105.32
1997    47           1694.31          3213.73          4908.03
1997    48           2010.37          3717.31          5727.68
1997    49           2213.40          4179.84          6393.25
1997    50           2096.38          4040.68          6137.07
1997    51           1554.28          3111.61          4665.89
1997    52           1889.35          3895.52          5784.86
1997    53           2322.42          4770.53          7092.95
1997    54           2349.43          5064.87          7414.30
1997    55           2640.48          5666.57          8307.05
1997    56           2737.50          5851.78          8589.28
1997    57           2673.49          5645.54          8319.03
1997    58           2544.47          5496.37          8040.84
1997    59           3143.57          6934.04         10077.61
1997    60           3409.62          7476.67         10886.29
1997    61           3763.69          8341.67         12105.36
1997    62           3969.73          8998.43         12968.16
1997    63           4150.76          9446.95         13597.71
1997    64           4893.89         10575.26         15469.15
1997    65           4930.90         11038.80         15969.70
1997    66           5394.99         11797.67         17192.66
1997    67           5434.99         12006.92         17441.91
1997    68           6052.11         12802.84         18854.95
1997    69           6369.16         13099.18         19468.35
1997    70           6870.26         13385.52         20255.77
1997    71           7431.36         13916.13         21347.49
1997    72           7838.43         13936.15         21774.59
1997    73           8416.54         13008.08         21424.62
1997    74           9059.66         12340.30         21399.96
1997    75           9673.77         12511.50         22185.27
1997    76          10542.93         12980.05         23522.97
1997    77          11268.06         13898.11         25166.17
1997    78          10977.01         12814.85         23791.86
1997    79          12230.24         14031.26         26261.50
1997    80          13139.40         14587.91         27727.31
1997    81          14438.64         15164.58         29603.22
1997    82          15280.79         15042.44         30323.23
1997    83          16093.94         15317.75         31411.70
1997    84          16374.99         14602.93         30977.92
1997    85          17281.16         13821.02         31102.18
1997    86          16962.10         12822.86         29784.96
1997    87          16723.06         11850.74         28573.79
1997    88          15955.92         10606.29         26562.21
1997    89          14907.73          9202.67         24110.39
1997    90          12927.36          7780.02         20707.38
1997    91          10557.93          5775.69         16333.63
1997    92           9838.80          4793.56         14632.36
1997    93           8428.54          4018.66         12447.20
1997    94           7169.31          3194.70         10364.01
1997    95           5753.05          2328.70          8081.75
1997    96           4214.77          1680.95          5895.72
1997    97           3134.57          1115.29          4249.87
1997    98           2184.40           776.90          2961.30
1997    99           1593.29           487.57          2080.86
1997   100            976.18           303.35          1279.53
1997   101            664.12           178.21           842.33
1997   102            387.07           131.15           518.22
1997   103            216.04            56.06           272.10
1997   104            132.02            24.03           156.05
1997   105             75.01            18.02            93.03
1997   106             32.01            14.02            46.02
1997   107             24.00             3.00            27.01
1997   108             10.00             4.00            14.01
1997   109              8.00             1.00             9.00
1997   110+             4.00             2.00             6.00
1998     0           2016.49          2367.06          4383.54
1998     1            326.08           419.54           745.62
1998     2            195.05           208.27           403.32
1998     3            131.03           190.25           321.28
1998     4             99.02           140.18           239.20
1998     5             80.02           126.16           206.18
1998     6             73.02           122.16           195.18
1998     7             94.02           125.16           219.18
1998     8             60.01           114.15           174.16
1998     9             67.02            85.11           152.13
1998    10             58.01            80.10           138.12
1998    11             56.01            86.11           142.12
1998    12             73.02            92.12           165.14
1998    13             88.02           122.16           210.18
1998    14             73.02           187.24           260.26
1998    15             96.02           198.26           294.28
1998    16            131.03           344.44           475.48
1998    17            176.04           414.54           590.58
1998    18            195.05           516.67           711.71
1998    19            214.05           592.77           806.82
1998    20            250.06           618.80           868.86
1998    21            230.06           632.82           862.87
1998    22            249.06           629.81           878.87
1998    23            281.07           677.87           958.94
1998    24            287.07           686.89           973.96
1998    25            281.07           713.92           994.99
1998    26            342.08           662.86          1004.94
1998    27            296.07           701.91           997.98
1998    28            321.08           655.85           976.92
1998    29            312.08           717.93          1030.00
1998    30            351.09           675.87          1026.96
1998    31            331.08           698.90          1029.98
1998    32            360.09           653.84          1013.93
1998    33            399.10           772.00          1171.09
1998    34            387.09           788.02          1175.11
1998    35            447.11           786.01          1233.12
1998    36            458.11           843.09          1301.20
1998    37            438.11           933.20          1371.31
1998    38            490.12          1006.30          1496.42
1998    39            592.14          1018.31          1610.46
1998    40            623.15          1140.47          1763.62
1998    41            658.16          1283.66          1941.82
1998    42            739.18          1399.81          2138.99
1998    43            819.20          1572.03          2391.23
1998    44            943.23          1868.41          2811.64
1998    45           1118.27          2135.76          3254.03
1998    46           1268.31          2541.28          3809.59
1998    47           1600.39          3018.90          4619.28
1998    48           1833.45          3691.76          5525.21
1998    49           2178.53          4314.57          6493.10
1998    50           2407.58          4879.30          7286.88
1998    51           2319.56          4477.78          6797.34
1998    52           1645.40          3462.47          5107.87
1998    53           2020.49          4308.56          6329.05
1998    54           2500.61          5389.96          7890.56
1998    55           2567.62          5442.02          8009.65
1998    56           2902.70          6214.02          9116.72
1998    57           2918.71          6427.30          9346.00
1998    58           2760.67          6301.13          9061.80
1998    59           2771.67          6138.92          8910.60
1998    60           3423.83          7396.55         10820.38
1998    61           3585.87          8302.72         11888.59
1998    62           4001.97          9042.67         13044.64
1998    63           4178.01          9552.33         13730.34
1998    64           4467.08         10215.18         14682.27
1998    65           5147.25         11306.59         16453.84
1998    66           5177.26         11953.43         17130.68
1998    67           5678.38         12478.11         18156.48
1998    68           5878.43         12817.54         18695.97
1998    69           6602.60         13801.81         20404.42
1998    70           6850.66         14092.19         20942.85
1998    71           7499.82         14408.60         21908.42
1998    72           8156.98         14807.11         22964.09
1998    73           8478.06         14675.94         23154.00
1998    74           9048.20         13851.88         22900.07
1998    75           9853.39         13098.91         22952.30
1998    76          10632.58         13009.79         23642.37
1998    77          11546.80         13787.80         25334.60
1998    78          11959.90         14051.14         26011.04
1998    79          11882.88         13334.21         25217.09
1998    80          12950.14         13957.01         26907.16
1998    81          14237.46         14747.03         28984.49
1998    82          15279.71         15177.59         30457.30
1998    83          16165.92         15097.49         31263.41
1998    84          16834.09         14968.32         31802.41
1998    85          16809.08         14136.25         30945.33
1998    86          17312.20         13065.86         30378.07
1998    87          17174.17         12094.61         29268.78
1998    88          16390.98         10936.12         27327.09
1998    89          15434.75          9612.41         25047.15
1998    90          14106.42          8178.56         22284.98
1998    91          12126.94          6697.64         18824.59
1998    92           9808.38          4969.41         14777.79
1998    93           8550.08          4147.35         12697.43
1998    94           7504.82          3288.24         10793.07
1998    95           6235.51          2560.30          8795.82
1998    96           4823.17          1816.34          6639.52
1998    97           3525.86          1243.61          4769.46
1998    98           2375.58           794.02          3169.60
1998    99           1655.40           491.63          2147.04
1998   100           1194.29           318.41          1512.70
1998   101            717.17           192.25           909.42
1998   102            484.12           111.14           595.26
1998   103            264.06            66.09           330.15
1998   104            156.04            38.05           194.09
1998   105             91.02            14.02           105.04
1998   106             54.01             5.01            59.02
1998   107             16.00             3.00            19.01
1998   108             13.00             1.00            14.00
1998   109              3.00             0.00             3.00
1998   110+            10.00             0.00            10.00
1999     0           1786.37          2226.92          4013.29
1999     1            310.06           375.49           685.56
1999     2            162.03           210.28           372.31
