Japan, Exposure to risk (period 1x1)     Last modified:2026-02-20, ver.005_002 JMD(IPSS)

   Year      Age       Female          Male         Total
    2018       23       589473.34    617083.58   1206556.92
    2018       24       579098.11    606603.28   1185701.40
    2018       25       573239.37    600031.35   1173270.72
    2018       26       578090.01    604020.54   1182110.55
    2018       27       578317.55    601993.31   1180310.86
    2018       28       589036.17    612598.26   1201634.43
    2018       29       611508.40    636140.01   1247648.42
    2018       30       624479.99    649467.31   1273947.30
    2018       31       642803.54    669143.71   1311947.26
    2018       32       661742.50    686708.31   1348450.81
    2018       33       689504.29    712736.02   1402240.31
    2018       34       708329.59    732237.20   1440566.79
    2018       35       717103.55    740570.58   1457674.12
    2018       36       715853.94    739643.86   1455497.80
    2018       37       731423.28    757150.44   1488573.71
    2018       38       762450.04    789436.87   1551886.90
    2018       39       788419.76    816039.64   1604459.39
    2018       40       817415.03    845714.61   1663129.63
    2018       41       841608.28    871043.61   1712651.90
    2018       42       879925.40    910110.92   1790036.32
    2018       43       928161.56    960237.01   1888398.57
    2018       44       969611.92   1001190.10   1970802.02
    2018       45       981671.98   1011817.01   1993488.99
    2018       46       958055.07    988253.20   1946308.27
    2018       47       928940.19    956764.94   1885705.13
    2018       48       902068.38    926464.83   1828533.21
    2018       49       896454.02    918907.83   1815361.85
    2018       50       883879.07    900576.94   1784456.00
    2018       51       804883.10    820971.42   1625854.52
    2018       52       742044.10    755544.67   1497588.77
    2018       53       834785.89    843679.73   1678465.62
    2018       54       785050.68    793606.65   1578657.33
    2018       55       768211.55    774971.40   1543182.95
    2018       56       749455.25    753789.73   1503244.98
    2018       57       742057.55    741428.06   1483485.61
    2018       58       745252.61    741225.29   1486477.90
    2018       59       763126.11    755768.14   1518894.25
    2018       60       734467.12    723461.94   1457929.06
    2018       61       734705.54    721088.79   1455794.33
    2018       62       764889.62    748613.23   1513502.85
    2018       63       786269.52    767207.52   1553477.04
    2018       64       802192.83    774319.48   1576512.32
    2018       65       852696.56    813280.60   1665977.16
    2018       66       896121.45    848212.43   1744333.89
    2018       67       962297.79    906868.47   1869166.26
    2018       68      1043820.43    972948.88   2016769.31
    2018       69      1108059.85   1018915.07   2126974.92
    2018       70      1103537.00   1009623.47   2113160.48
    2018       71       951785.04    860297.78   1812082.82
    2018       72       643262.08    567256.71   1210518.79
    2018       73       717386.60    616809.62   1334196.22
    2018       74       858104.90    726180.11   1584285.00
    2018       75       814253.77    679999.30   1494253.07
    2018       76       838263.04    688262.58   1526525.62
    2018       77       786776.48    633791.85   1420568.33
    2018       78       701810.75    553372.38   1255183.14
    2018       79       622521.21    479188.86   1101710.07
    2018       80       675097.80    503879.98   1178977.79
    2018       81       658682.55    473967.90   1132650.45
    2018       82       651569.15    451859.72   1103428.87
    2018       83       595020.95    393346.14    988367.10
    2018       84       552482.08    346841.68    899323.76
    2018       85       540334.20    322298.71    862632.91
    2018       86       492663.66    277120.34    769784.00
    2018       87       455932.58    240099.01    696031.59
    2018       88       403491.03    196872.79    600363.82
    2018       89       372292.58    167651.29    539943.87
    2018       90       320289.52    134635.70    454925.22
    2018       91       280006.74    109198.79    389205.53
    2018       92       239583.81     84749.34    324333.15
    2018       93       194365.10     61188.59    255553.69
    2018       94       153219.97     42434.62    195654.59
    2018       95       120433.29     28440.34    148873.63
    2018       96        93407.34     19436.39    112843.73
    2018       97        69939.24     13382.55     83321.80
    2018       98        50146.85      9019.02     59165.86
    2018       99        31562.77      5287.18     36849.95
    2018      100        22370.77      3417.52     25788.29
    2018      101        15045.60      2108.01     17153.61
    2018      102         9743.84      1237.47     10981.31
    2018      103         6016.70       743.70      6760.40
    2018      104         3592.09       407.92      4000.01
    2018      105         2004.87       200.62      2205.49
    2018      106         1089.20       105.07      1194.27
    2018      107          556.07        47.13       603.20
    2018      108          281.19        24.19       305.38
    2018      109          133.82         7.35       141.17
    2018      110+         127.66         7.01       134.67
    2019        0       430591.40    452182.94    882774.34
    2019        1       447725.22    469591.50    917316.72
    2019        2       458574.12    481810.76    940384.88
    2019        3       470576.44    494385.23    964961.67
    2019        4       478531.88    502826.53    981358.42
    2019        5       481987.08    506190.10    988177.17
    2019        6       492225.70    515766.74   1007992.45
    2019        7       497342.99    521012.89   1018355.89
    2019        8       506502.75    532307.62   1038810.38
    2019        9       510268.74    537481.85   1047750.59
    2019       10       517544.45    543725.78   1061270.23
    2019       11       521756.03    548812.20   1070568.23
    2019       12       521670.17    548417.05   1070087.22
    2019       13       515496.24    541089.75   1056585.99
    2019       14       523902.89    551285.42   1075188.31
    2019       15       539073.30    568621.53   1107694.84
    2019       16       548279.65    579006.47   1127286.13
    2019       17       564894.53    594657.90   1159552.43
    2019       18       573769.28    602203.40   1175972.67
    2019       19       574479.56    602537.60   1177017.16
    2019       20       579871.84    605953.32   1185825.16
    2019       21       583007.91    607304.08   1190311.99
    2019       22       585416.32    609590.22   1195006.54
    2019       23       579533.53    604165.42   1183698.95
    2019       24       590845.97    616799.09   1207645.06
    2019       25       580627.63    607098.02   1187725.65
    2019       26       574415.15    600655.52   1175070.67
    2019       27       579371.12    604946.38   1184317.50
    2019       28       579739.82    603215.90   1182955.72
    2019       29       590378.49    613971.99   1204350.48
    2019       30       612732.60    637492.00   1250224.60
    2019       31       625765.19    650894.46   1276659.65
    2019       32       644037.59    670541.32   1314578.91
    2019       33       662761.93    687964.23   1350726.17
    2019       34       690475.85    714225.06   1404700.90
    2019       35       709284.84    733662.75   1442947.59
    2019       36       717960.34    741813.78   1459774.12
    2019       37       716552.78    740846.20   1457398.99
    2019       38       731961.35    758228.30   1490189.66
    2019       39       763059.83    790542.20   1553602.03
    2019       40       788903.37    816913.78   1605817.15
    2019       41       817754.50    846378.19   1664132.69
    2019       42       841889.32    871731.17   1713620.49
    2019       43       879938.50    910489.41   1790427.91
    2019       44       928085.48    960307.36   1888392.84
    2019       45       969706.13   1001257.23   1970963.36
    2019       46       981949.71   1011940.28   1993889.99
    2019       47       958118.38    988178.68   1946297.06
    2019       48       928627.00    956235.51   1884862.52
    2019       49       901815.46    925746.16   1827561.62
    2019       50       896060.90    918032.13   1814093.03
    2019       51       883327.82    899324.63   1782652.44
    2019       52       804370.57    819432.65   1623803.22
    2019       53       741190.46    753664.05   1494854.51
    2019       54       833711.19    841290.53   1675001.73
    2019       55       784097.83    791285.87   1575383.70
    2019       56       767372.13    772579.43   1539951.56
    2019       57       748365.60    751239.37   1499604.97
    2019       58       740475.82    738252.69   1478728.51
    2019       59       743553.59    737766.92   1481320.52
    2019       60       761114.95    751712.09   1512827.04
    2019       61       732346.23    719115.42   1451461.65
    2019       62       732454.03    716508.22   1448962.25
    2019       63       762070.52    743011.38   1505081.89
    2019       64       783087.83    760546.92   1543634.75
    2019       65       798724.52    766984.33   1565708.85
    2019       66       848307.81    804485.05   1652792.86
    2019       67       890931.83    837831.52   1728763.35
    2019       68       956280.46    894620.93   1850901.39
    2019       69      1037042.21    958462.00   1995504.21
    2019       70      1100243.78   1002280.69   2102524.48
    2019       71      1094986.62    991420.61   2086407.23
    2019       72       943786.70    842907.00   1786693.70
    2019       73       637228.21    554125.85   1191354.06
    2019       74       710068.69    601359.62   1311428.31
    2019       75       848745.13    706437.71   1555182.83
    2019       76       804145.67    659859.41   1464005.07
    2019       77       826623.74    666112.05   1492735.78
    2019       78       774636.71    611337.10   1385973.81
    2019       79       689609.45    531745.83   1221355.28
    2019       80       610008.43    457996.00   1068004.42
    2019       81       659362.84    478798.65   1138161.49
    2019       82       641378.94    447825.01   1089203.94
    2019       83       631911.90    423691.75   1055603.65
    2019       84       573614.31    365887.90    939502.21
    2019       85       528915.89    319683.90    848599.79
    2019       86       513646.01    293689.56    807335.57
    2019       87       464682.84    249345.02    714027.86
    2019       88       425921.74    212855.16    638776.91
    2019       89       372945.15    171913.28    544858.44
    2019       90       339830.45    143892.41    483722.86
    2019       91       288095.94    113406.38    401502.32
    2019       92       247973.61     90289.92    338263.53
    2019       93       208370.97     68519.46    276890.43
    2019       94       165655.16     48246.88    213902.03
    2019       95       127499.18     32680.71    160179.88
    2019       96        97886.84     21266.66    119153.50
    2019       97        74007.10     14116.29     88123.39
    2019       98        53765.26      9435.54     63200.80
    2019       99        37362.60      6170.06     43532.65
    2019      100        22753.15      3454.71     26207.86
    2019      101        15580.02      2185.73     17765.75
    2019      102        10089.09      1300.26     11389.35
    2019      103         6361.14       736.05      7097.19
    2019      104         3752.13       417.92      4170.05
    2019      105         2163.71       218.21      2381.92
    2019      106         1179.96       105.92      1285.88
    2019      107          609.17        48.19       657.36
    2019      108          309.36        24.96       334.32
    2019      109          150.93        11.41       162.34
    2019      110+         127.53         6.33       133.85
    2020        0       408863.81    428259.69    837123.50
    2020        1       425572.23    445914.57    871486.80
    2020        2       443719.56    464929.17    908648.73
    2020        3       455860.64    478593.75    934454.40
    2020        4       471094.13    495027.21    966121.34
    2020        5       480558.34    505308.61    985866.95
    2020        6       483245.39    507777.95    991023.34
    2020        7       493161.45    516931.44   1010092.89
    2020        8       497988.41    521825.77   1019814.18
    2020        9       507267.51    533212.66   1040480.17
    2020       10       511077.28    538378.48   1049455.77
    2020       11       518189.93    544452.63   1062642.56
    2020       12       522390.43    549588.89   1071979.32
    2020       13       522448.78    549419.39   1071868.17
    2020       14       516039.77    541961.08   1058000.85
    2020       15       524569.52    552568.56   1077138.08
    2020       16       539529.01    569803.74   1109332.75
    2020       17       548719.35    579999.98   1128719.33
    2020       18       565775.55    595545.71   1161321.26
    2020       19       573985.63    601700.15   1175685.78
    2020       20       573956.58    600516.86   1174473.44
    2020       21       579325.56    603397.32   1182722.88
    2020       22       582413.53    604611.07   1187024.60
    2020       23       585472.91    607818.62   1193291.53
    2020       24       580185.58    603156.83   1183342.41
    2020       25       592079.78    616629.44   1208709.22
    2020       26       581891.78    607500.52   1189392.30
    2020       27       575416.40    601199.36   1176615.76
    2020       28       580484.24    605726.69   1186210.93
    2020       29       580978.53    604267.03   1185245.56
    2020       30       591498.24    615112.42   1206610.65
    2020       31       613791.55    638627.66   1252419.21
    2020       32       626857.75    652129.08   1278986.83
    2020       33       645094.27    671663.30   1316757.57
    2020       34       663610.18    689002.55   1352612.73
    2020       35       691276.68    715480.99   1406757.68
    2020       36       710067.04    734804.69   1444871.74
    2020       37       718652.32    742825.18   1461477.50
    2020       38       717069.04    741797.57   1458866.61
    2020       39       732375.29    759061.15   1491436.44
    2020       40       763507.30    791403.03   1554910.34
    2020       41       789207.49    817497.77   1606705.26
    2020       42       817967.09    846792.16   1664759.26
    2020       43       842041.89    872143.24   1714185.13
    2020       44       879786.26    910530.61   1790316.88
    2020       45       927874.88    960119.70   1887994.59
    2020       46       969613.56   1001005.14   1970618.70
    2020       47       981999.16   1011727.76   1993726.92
    2020       48       957928.37    987680.51   1945608.87
    2020       49       928160.54    955368.59   1883529.13
    2020       50       901356.10    924737.23   1826093.33
    2020       51       895468.56    916767.17   1812235.73
    2020       52       882597.50    897697.81   1780295.31
    2020       53       803605.93    817616.16   1621222.09
    2020       54       740206.44    751528.42   1491734.87
    2020       55       832529.54    838756.90   1671286.44
    2020       56       782991.17    788547.12   1571538.29
    2020       57       766306.77    769879.00   1536185.77
    2020       58       747050.54    748226.51   1495277.06
    2020       59       738764.87    734751.21   1473516.08
    2020       60       741695.13    733847.36   1475542.49
    2020       61       759052.67    747244.92   1506297.58
    2020       62       730113.33    714395.34   1444508.67
    2020       63       730027.85    711370.77   1441398.62
    2020       64       759108.28    736810.66   1495918.93
    2020       65       779773.46    753377.44   1533150.90
    2020       66       795007.38    759075.13   1554082.51
    2020       67       843726.68    794888.56   1638615.24
    2020       68       885463.08    826810.22   1712273.29
    2020       69       950132.87    881487.43   1831620.29
    2020       70      1029923.73    942922.75   1972846.48
    2020       71      1091938.66    984571.11   2076509.78
    2020       72      1085897.08    972105.34   2058002.42
    2020       73       935255.88    824614.63   1759870.51
    2020       74       630681.85    540447.93   1171129.79
    2020       75       702216.05    584954.67   1287170.72
    2020       76       838462.51    685736.00   1524198.51
    2020       77       793329.42    638660.99   1431990.41
    2020       78       814026.36    642894.00   1456920.36
    2020       79       761253.82    587909.39   1349163.21
    2020       80       676155.41    508779.71   1184935.12
    2020       81       596181.53    435698.60   1031880.14
    2020       82       642310.38    452950.48   1095260.86
    2020       83       622397.77    420755.28   1043153.04
    2020       84       610277.04    394945.60   1005222.64
    2020       85       550471.97    337919.63    888391.60
    2020       86       503710.30    292211.51    795921.81
    2020       87       485458.01    265216.90    750674.91
    2020       88       435072.04    222060.34    657132.38
    2020       89       394691.28    186731.98    581423.26
    2020       90       341411.43    148306.00    489717.42
    2020       91       306655.78    121888.98    428544.76
    2020       92       256206.56     94383.25    350589.81
    2020       93       216785.46     73520.38    290305.84
    2020       94       178469.32     54582.23    233051.55
    2020       95       138794.97     37485.85    176280.83
    2020       96       104406.64     24708.86    129115.50
    2020       97        78105.17     15658.63     93763.80
    2020       98        57379.58     10083.46     67463.03
    2020       99        40541.67      6518.76     47060.43
    2020      100        27262.08      4098.83     31360.90
    2020      101        16035.67      2238.52     18274.19
    2020      102        10626.05      1362.69     11988.73
    2020      103         6616.14       800.09      7416.22
    2020      104         4035.56       424.41      4459.97
    2020      105         2290.37       226.47      2516.84
    2020      106         1276.84       111.73      1388.57
    2020      107          678.62        49.36       727.98
    2020      108          341.23        23.69       364.92
    2020      109          165.65        11.03       176.68
    2020      110+         136.03         3.77       139.80
    2021        0       392335.84    411316.68    803652.52
    2021        1       406566.50    425113.81    831680.31
    2021        2       423473.21    443481.63    866954.84
    2021        3       442260.70    463200.50    905461.21
    2021        4       454880.19    477425.91    932306.10
    2021        5       472194.87    496351.85    968546.72
    2021        6       481237.48    506146.18    987383.66
    2021        7       483669.26    508323.49    991992.74
    2021        8       493527.13    517374.59   1010901.72
    2021        9       498173.22    522081.65   1020254.87
    2021       10       507679.42    533674.43   1041353.85
    2021       11       511353.99    538676.55   1050030.54
    2021       12       518440.80    544738.21   1063179.01
    2021       13       522640.62    549909.40   1072550.01
    2021       14       522797.61    549870.42   1072668.03
    2021       15       516129.98    542196.00   1058325.98
    2021       16       524930.68    553244.92   1078175.60
    2021       17       539510.59    570043.32   1109553.90
    2021       18       548948.82    580387.88   1129336.70
    2021       19       566154.72    595714.76   1161869.48
    2021       20       573748.77    600946.54   1174695.31
    2021       21       573599.06    599295.94   1172895.00
    2021       22       579015.76    602094.85   1181110.62
    2021       23       582038.65    603255.13   1185293.78
    2021       24       585645.25    607182.03   1192827.28
    2021       25       580384.57    602554.56   1182939.13
    2021       26       592691.11    616637.59   1209328.69
    2021       27       582215.92    607478.71   1189694.63
    2021       28       575764.31    601303.82   1177068.13
    2021       29       580888.70    605918.61   1186807.31
    2021       30       581431.34    604603.20   1186034.54
    2021       31       591829.23    615391.44   1207220.67
    2021       32       614155.99    638940.67   1253096.66
    2021       33       627216.70    652433.89   1279650.59
    2021       34       645378.88    671827.75   1317206.63
    2021       35       663774.34    689177.06   1352951.39
    2021       36       691484.70    715793.11   1407277.81
    2021       37       710200.28    734903.07   1445103.35
    2021       38       718750.83    742933.24   1461684.07
    2021       39       717032.26    741839.45   1458871.71
    2021       40       732302.71    759008.40   1491311.10
    2021       41       763421.77    791331.39   1554753.17
    2021       42       788995.95    817149.03   1606144.98
    2021       43       817719.13    846442.04   1664161.17
    2021       44       841691.51    871647.11   1713338.61
    2021       45       879209.76    909722.90   1788932.66
    2021       46       927347.74    959167.03   1886514.77
    2021       47       968989.03    999860.55   1968849.58
    2021       48       981395.22   1010506.07   1991901.29
    2021       49       957052.72    986140.08   1943192.80
    2021       50       927177.43    953637.69   1880815.12
    2021       51       900362.50    922830.52   1823193.02
    2021       52       894272.58    914596.86   1808869.45
    2021       53       881339.37    895242.77   1776582.14
    2021       54       802330.84    815051.61   1617382.45
    2021       55       738851.83    748819.50   1487671.34
    2021       56       830981.99    835530.35   1666512.34
    2021       57       781421.23    785143.02   1566564.25
    2021       58       764792.46    766514.97   1531307.43
    2021       59       745277.67    744374.80   1489652.47
    2021       60       736788.54    730592.15   1467380.69
    2021       61       739665.23    729282.86   1468948.09
    2021       62       756656.46    742057.10   1498713.55
    2021       63       727655.40    708916.54   1436571.93
    2021       64       727329.49    705384.74   1432714.23
    2021       65       755906.07    729786.47   1485692.54
    2021       66       776324.63    745557.91   1521882.55
    2021       67       791046.72    750176.84   1541223.56
    2021       68       838891.33    784455.32   1623346.65
    2021       69       880019.28    814867.20   1694886.47
    2021       70       943778.85    867345.26   1811124.11
    2021       71      1022456.77    926222.77   1948679.54
    2021       72      1083137.22    965478.04   2048615.25
    2021       73      1076241.08    951389.30   2027630.38
    2021       74       926036.53    805332.04   1731368.57
    2021       75       623561.59    526149.34   1149710.93
    2021       76       693603.34    568190.04   1261793.39
    2021       77       827129.59    663965.81   1491095.40
    2021       78       781141.70    616631.90   1397773.60
    2021       79       799828.40    618486.50   1418314.90
    2021       80       746158.38    562793.93   1308952.31
    2021       81       660865.20    484455.46   1145320.66
    2021       82       580565.19    412546.32    993111.51
    2021       83       623062.01    425983.96   1049045.97
    2021       84       601152.42    392755.48    993907.90
    2021       85       585929.96    365145.16    951075.12
    2021       86       524742.58    309123.75    833866.32
    2021       87       476374.22    264084.63    740458.85
    2021       88       454886.15    236482.39    691368.54
    2021       89       403563.83    195140.00    598703.83
    2021       90       361655.34    161303.15    522958.48
    2021       91       308347.39    125827.77    434175.16
    2021       92       272947.19    101571.02    374518.21
    2021       93       224270.34     76928.79    301199.13
    2021       94       186047.31     58640.31    244687.62
    2021       95       149875.59     42415.74    192291.33
    2021       96       113877.69     28427.18    142304.87
    2021       97        83552.82     18247.69    101800.51
    2021       98        60753.26     11165.21     71918.48
    2021       99        43433.15      7015.54     50448.69
    2021      100        29707.83      4368.37     34076.20
    2021      101        19257.40      2645.79     21903.19
    2021      102        11000.37      1400.53     12400.90
    2021      103         6986.07       828.66      7814.73
    2021      104         4242.74       455.05      4697.79
    2021      105         2501.76       238.93      2740.69
    2021      106         1345.80       123.21      1469.01
    2021      107          731.77        54.69       786.46
    2021      108          374.52        23.20       397.72
    2021      109          179.05        10.68       189.73
    2021      110+         155.82         4.18       160.00
    2022        0       386775.20    406740.57    793515.77
    2022        1       392078.30    411034.44    803112.75
    2022        2       406499.89    425031.06    831530.95
    2022        3       423423.32    443426.73    866850.05
    2022        4       442217.29    463159.10    905376.39
    2022        5       454849.23    477390.80    932240.03
    2022        6       472164.01    496307.79    968471.80
    2022        7       481209.10    506108.24    987317.34
    2022        8       483640.88    508285.18    991926.06
    2022        9       493500.14    517343.17   1010843.31
    2022       10       498146.67    522053.85   1020200.52
    2022       11       507653.52    533635.11   1041288.64
    2022       12       511324.82    538630.56   1049955.38
    2022       13       518401.41    544691.63   1063093.04
    2022       14       522589.91    549842.48   1072432.39
    2022       15       522731.95    549792.49   1072524.45
    2022       16       516055.41    542082.71   1058138.12
    2022       17       524832.72    553115.99   1077948.71
    2022       18       539416.22    569878.25   1109294.47
    2022       19       548840.31    580191.45   1129031.76
    2022       20       566033.70    595475.72   1161509.42
    2022       21       573600.79    600681.09   1174281.88
    2022       22       573432.47    599000.15   1172432.62
    2022       23       578876.67    601788.37   1180665.04
    2022       24       581891.09    602968.11   1184859.20
    2022       25       585501.72    606900.83   1192402.55
    2022       26       580231.31    602254.07   1182485.38
    2022       27       592530.82    616347.72   1208878.55
    2022       28       582057.87    607182.79   1189240.66
    2022       29       575593.21    601008.56   1176601.76
    2022       30       580711.73    605598.72   1186310.45
    2022       31       581251.47    604282.35   1185533.82
    2022       32       591631.43    615050.80   1206682.23
    2022       33       613956.49    638573.37   1252529.85
    2022       34       626983.62    652019.28   1279002.91
    2022       35       645131.13    671380.64   1316511.77
    2022       36       663499.26    688711.10   1352210.36
    2022       37       691188.92    715268.23   1406457.15
    2022       38       709866.30    734305.08   1444171.37
    2022       39       718394.85    742323.21   1460718.07
    2022       40       716624.29    741157.95   1457782.24
    2022       41       731866.84    758253.77   1490120.60
    2022       42       762923.99    790505.98   1553429.97
    2022       43       788430.69    816201.51   1604632.21
    2022       44       817082.21    845388.45   1662470.66
    2022       45       840964.14    870481.39   1711445.53
    2022       46       878432.21    908389.28   1786821.48
    2022       47       926431.02    957554.71   1883985.73
    2022       48       967893.29    997959.62   1965852.91
    2022       49       980143.93   1008413.28   1988557.21
    2022       50       955731.71    983878.53   1939610.24
    2022       51       925780.58    951228.33   1877008.90
    2022       52       898907.23    920199.62   1819106.85
    2022       53       892712.03    911692.16   1804404.19
    2022       54       879669.95    892145.11   1771815.06
    2022       55       800699.07    811892.13   1612591.19
    2022       56       737239.11    745677.96   1482917.08
    2022       57       829066.77    831687.13   1660753.90
    2022       58       779516.25    781229.08   1560745.33
    2022       59       762805.39    762285.78   1525091.17
    2022       60       743200.74    739866.27   1483067.01
    2022       61       734576.14    725667.54   1460243.68
    2022       62       737247.32    723920.22   1461167.54
    2022       63       753940.96    736013.28   1489954.25
    2022       64       724857.70    702643.13   1427500.83
    2022       65       724254.58    698504.45   1422759.02
    2022       66       752524.12    721945.26   1474469.38
    2022       67       772535.38    736732.05   1509267.43
    2022       68       786733.89    740303.80   1527037.69
    2022       69       833827.57    773002.13   1606829.69
    2022       70       874210.22    801672.27   1675882.49
    2022       71       936950.82    851713.66   1788664.48
    2022       72      1014288.17    907664.78   1921952.95
    2022       73      1073391.26    944300.83   2017692.09
    2022       74      1065419.33    928652.38   1994071.71
    2022       75       915661.87    784059.05   1699720.92
    2022       76       615564.56    510762.54   1126327.10
    2022       77       683831.25    549804.31   1233635.56
    2022       78       813902.51    640145.40   1454047.91
    2022       79       767059.14    592458.81   1359517.96
    2022       80       783330.56    591289.25   1374619.80
    2022       81       728384.72    535102.98   1263487.70
    2022       82       642699.66    457846.73   1100546.39
    2022       83       562121.78    387162.45    949284.22
    2022       84       600501.33    396495.31    996996.65
    2022       85       575842.93    362197.62    938040.55
    2022       86       557455.67    333145.92    890601.59
    2022       87       495199.52    278365.85    773565.36
    2022       88       445014.09    234374.99    679389.07
    2022       89       420461.04    206541.49    627002.53
    2022       90       368283.76    167583.12    535866.88
    2022       91       325136.82    135974.01    461110.84
    2022       92       272711.66    103988.06    376699.71
    2022       93       237292.24     82023.29    319315.53
    2022       94       190855.95     60518.46    251374.41
    2022       95       154704.50     44873.76    199578.25
    2022       96       121693.73     31629.25    153322.98
    2022       97        90085.23     20618.85    110704.08
    2022       98        64050.22     12715.38     76765.60
    2022       99        45190.83      7558.81     52749.65
    2022      100        31169.62      4571.31     35740.93
    2022      101        20507.28      2717.38     23224.66
    2022      102        12857.06      1605.41     14462.47
    2022      103         7086.17       812.81      7898.98
    2022      104         4353.53       457.24      4810.78
    2022      105         2536.11       240.26      2776.37
    2022      106         1438.12       121.71      1559.84
    2022      107          732.55        53.98       786.52
    2022      108          377.33        21.24       398.57
    2022      109          186.17        10.44       196.61
    2022      110+         161.54         5.07       166.61
    2023        0       365531.41    384339.14    749870.54
    2023        1       386514.84    406448.69    792963.53
    2023        2       392003.32    410944.17    802947.49
    2023        3       406452.07    424968.20    831420.27
    2023        4       423374.58    443380.48    866755.06
    2023        5       442181.92    463118.34    905300.26
    2023        6       454818.30    477350.54    932168.84
    2023        7       472138.10    496271.22    968409.33
    2023        8       481174.56    506073.57    987248.13
    2023        9       483611.33    508251.76    991863.09
    2023       10       493469.97    517315.87   1010785.84
    2023       11       498117.24    522021.27   1020138.51
    2023       12       507619.13    533593.03   1041212.16
    2023       13       511284.48    538578.86   1049863.34
    2023       14       518350.18    544625.54   1062975.72
    2023       15       522520.87    549759.91   1072280.78
    2023       16       522653.16    549681.14   1072334.30
    2023       17       515956.93    541951.97   1057908.91
    2023       18       524721.56    552950.06   1077671.62
    2023       19       539301.67    569688.27   1108989.94
    2023       20       548711.83    579961.20   1128673.03
    2023       21       565876.47    595213.93   1161090.41
    2023       22       573435.47    600388.18   1173823.66
    2023       23       573287.30    598699.77   1171987.07
    2023       24       578716.53    601515.63   1180232.16
    2023       25       581730.45    602693.52   1184423.97
    2023       26       585344.62    606587.42   1191932.04
    2023       27       580085.66    601962.84   1182048.49
    2023       28       592369.76    616039.61   1208409.37
    2023       29       581897.62    606885.20   1188782.82
    2023       30       575423.61    600685.72   1176109.33
    2023       31       580538.15    605272.85   1185811.01
    2023       32       581057.48    603946.58   1185004.06
    2023       33       591437.59    614700.12   1206137.72
    2023       34       613737.11    638147.97   1251885.07
    2023       35       626737.65    651574.06   1278311.71
    2023       36       644842.06    670905.94   1315748.01
    2023       37       663199.97    688183.83   1351383.80
    2023       38       690856.62    714668.50   1405525.12
    2023       39       709503.58    733663.09   1443166.67
    2023       40       717973.82    741599.03   1459572.85
    2023       41       716169.04    740383.16   1456552.21
    2023       42       731369.63    757417.24   1488786.86
    2023       43       762374.40    789570.17   1551944.57
    2023       44       787824.17    815170.94   1602995.11
    2023       45       816379.89    844248.35   1660628.24
    2023       46       840173.25    869142.40   1709315.66
    2023       47       877536.17    906822.14   1784358.31
    2023       48       925384.95    955708.17   1881093.12
    2023       49       966667.40    995872.52   1962539.92
    2023       50       978773.12   1006078.53   1984851.65
    2023       51       954257.89    981346.84   1935604.73
    2023       52       924248.49    948528.41   1872776.91
    2023       53       897296.63    917295.00   1814591.63
    2023       54       890996.62    908483.18   1799479.80
    2023       55       877850.67    888701.23   1766551.90
    2023       56       798930.58    808463.78   1607394.36
    2023       57       735526.80    742174.04   1477700.84
    2023       58       827007.82    827513.13   1654520.95
    2023       59       777419.86    776886.45   1554306.31
    2023       60       760599.01    757635.18   1518234.18
    2023       61       740890.21    734877.51   1475767.71
    2023       62       732129.96    720276.83   1452406.79
    2023       63       734550.36    717890.79   1452441.14
    2023       64       750967.91    729288.20   1480256.11
    2023       65       721738.24    695656.84   1417395.08
    2023       66       720914.11    690745.45   1411659.56
    2023       67       748812.75    713221.94   1462034.69
    2023       68       768308.24    726971.60   1495279.85
    2023       69       781922.23    729327.76   1511250.00
    2023       70       828227.24    760113.05   1588340.29
    2023       71       867709.36    787011.90   1654721.26
    2023       72       929209.22    834344.67   1763553.89
    2023       73      1004929.53    887420.78   1892350.31
    2023       74      1062316.60    920989.07   1983305.66
    2023       75      1053104.05    903466.88   1956570.93
    2023       76       903830.87    760589.88   1664420.75
    2023       77       606586.55    493870.77   1100457.32
    2023       78       672519.67    529429.89   1201949.57
    2023       79       798601.53    614121.00   1412722.53
    2023       80       750703.68    565500.25   1316203.93
    2023       81       764079.44    561538.02   1325617.46
    2023       82       708008.40    505085.55   1213093.95
    2023       83       621866.25    428924.93   1050791.18
    2023       84       540917.28    359666.93    900584.20
    2023       85       574369.03    364732.15    939101.17
    2023       86       546896.85    329666.92    876563.77
    2023       87       525118.34    299317.40    824435.74
    2023       88       461826.08    246491.29    708317.36
    2023       89       410090.59    203885.00    613975.59
    2023       90       382181.15    176610.08    558791.23
    2023       91       329898.04    140484.30    470382.34
    2023       92       286277.71    111633.00    397910.71
    2023       93       235848.11     83391.06    319239.17
    2023       94       200830.87     64113.91    264944.77
    2023       95       157663.38     46026.39    203689.77
    2023       96       124682.80     33211.97    157894.77
    2023       97        95456.32     22685.43    118141.75
    2023       98        68519.57     14219.81     82739.38
    2023       99        47238.69      8534.78     55773.48
    2023      100        32052.52      4870.03     36922.55
    2023      101        21215.90      2820.39     24036.28
    2023      102        13448.69      1620.62     15069.31
    2023      103         8170.90       915.22      9086.12
    2023      104         4294.47       444.22      4738.68
    2023      105         2536.66       241.26      2777.92
    2023      106         1412.00       121.19      1533.19
    2023      107          767.85        52.29       820.15
    2023      108          382.23        20.68       402.90
    2023      109          189.53         7.52       197.05
    2023      110+         158.41         3.79       162.19
    2024        0       343785.95    361041.70    704827.65
    2024        1       365279.33    384079.11    749358.44
